epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/loss_mask_ce,train/loss_mask_ce_0,train/loss_mask_ce_1,train/loss_mask_ce_2,train/loss_mask_ce_enc,train/loss_mask_dice,train/loss_mask_dice_0,train/loss_mask_dice_1,train/loss_mask_dice_2,train/loss_mask_dice_enc,train/lr,train/lr_max,train/lr_min,val/AP/solder,val/AP/solder-chip,val/AP/solder-large,val/AP/solder-long,val/AP/solder-middle,val/AP/solder-pin,val/AP/solder-square,val/AP/throughhole,val/AP/voids,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/ema_segm_mAP_50,val/ema_segm_mAP_50_95,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_enc,val/loss_mask_ce,val/loss_mask_ce_0,val/loss_mask_ce_1,val/loss_mask_ce_2,val/loss_mask_ce_enc,val/loss_mask_dice,val/loss_mask_dice_0,val/loss_mask_dice_1,val/loss_mask_dice_2,val/loss_mask_dice_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall,val/segm_mAP_50,val/segm_mAP_50_95
10,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82020503282547,0.8336633443832397,0.4039604067802429,0.7679867744445801,0.6892064213752747,0.7639375925064087,0.9314783811569214,0.821601152420044,0.08272802829742432,0.8673349618911743,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,4.4497504234313965,0.8005633354187012,0.6622050404548645,0.6802963614463806,0.7922477722167969,0.6498835682868958,17.775009155273438,0.030439412221312523,0.03314878046512604,0.03299189731478691,0.03147933632135391,0.03751445189118385,0.37912124395370483,0.39246776700019836,0.37833139300346375,0.3785940110683441,0.3984009921550751,0.5261147618293762,0.5530877113342285,0.539405107498169,0.5317851901054382,0.5630849599838257,0.005210583098232746,0.006507411599159241,0.005445997230708599,0.00552260410040617,0.007621239870786667,0.061372168362140656,0.07262023538351059,0.06403709203004837,0.06693548709154129,0.08184773474931717,0.8543524146080017,0.6794185638427734,0.774768054485321,0.6949152946472168,0.9802285432815552,0.8307053446769714,0.8489615321159363,0.702780544757843
10,901,1199.6646728515625,1199.6646728515625,1199.6646728515625,1199.6402587890625,1199.6646728515625,1.5070315599441528,19.746849060058594,0.03094831109046936,0.032594721764326096,0.03161328285932541,0.03152355179190636,0.034722376614809036,0.44250187277793884,0.4828760027885437,0.45214909315109253,0.44393083453178406,0.47195932269096375,0.5153945684432983,0.5379858613014221,0.5277259349822998,0.520293116569519,0.5434577465057373,0.005637395661324263,0.008095934055745602,0.0063284533098340034,0.005790326744318008,0.009288729168474674,0.0701979398727417,0.08591195940971375,0.07540798932313919,0.07119856774806976,0.09874948859214783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8069563508033752,0.8999999761581421,0.302970290184021,0.8252475261688232,0.5017491579055786,0.7203225493431091,0.9217475652694702,0.8364984393119812,0.09304548054933548,0.8653911352157593,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,3.16867733001709,0.8570494055747986,0.7097668647766113,0.7266831398010254,0.8486512303352356,0.7114861607551575,17.600250244140625,0.02802722342312336,0.029297485947608948,0.028051482513546944,0.02877018414437771,0.032854292541742325,0.37612825632095337,0.4065976142883301,0.3843260705471039,0.3749253451824188,0.4034450948238373,0.516472339630127,0.5395750999450684,0.5337583422660828,0.5276340842247009,0.5468616485595703,0.005676687695086002,0.006552526261657476,0.005481179803609848,0.004991520661860704,0.007029491942375898,0.06512773782014847,0.06553414463996887,0.05808559060096741,0.06033365800976753,0.0830935686826706,0.8333210349082947,0.6565041542053223,0.7671054005622864,0.6802710294723511,0.9554608464241028,0.8260524868965149,0.8242596387863159,0.6741611957550049
11,983,1197.8353271484375,1197.8353271484375,1197.8353271484375,1197.8353271484375,1197.8353271484375,2.7359631061553955,19.467077255249023,0.032037824392318726,0.03424837440252304,0.032957687973976135,0.032960355281829834,0.0367497056722641,0.4330427944660187,0.4758383631706238,0.4444783926010132,0.4342772662639618,0.4697810709476471,0.5086397528648376,0.5316904783248901,0.5209843516349792,0.512741208076477,0.5375123023986816,0.005163609981536865,0.0069157895632088184,0.005567657761275768,0.0052385488525033,0.008361251093447208,0.06629713624715805,0.08429373800754547,0.07331851124763489,0.06865651905536652,0.09860359877347946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8127889633178711,0.8610560894012451,0.35346534848213196,0.8999999761581421,0.7223874926567078,0.7345961332321167,0.9164378046989441,0.8500868678092957,0.09157166630029678,0.876424252986908,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,1.8122512102127075,0.8557456731796265,0.7012465000152588,0.7200586199760437,0.846496045589447,0.711756706237793,18.02398681640625,0.02947152964770794,0.029982836917042732,0.02902623452246189,0.029231103137135506,0.03210397809743881,0.3869777321815491,0.4219766855239868,0.4025426208972931,0.39415380358695984,0.42084798216819763,0.4990737736225128,0.5212289094924927,0.5136433839797974,0.5019888877868652,0.532704770565033,0.005401662550866604,0.007576290518045425,0.006135053001344204,0.005572415888309479,0.008918537758290768,0.06513078510761261,0.07642804086208344,0.06577298790216446,0.06719096750020981,0.09290022403001785,0.8575230240821838,0.6935989260673523,0.8131217360496521,0.712628185749054,0.9535418748855591,0.8485366702079773,0.8478477597236633,0.6992114186286926
12,1065,1199.3780517578125,1199.3780517578125,1199.3780517578125,1199.3780517578125,1199.3780517578125,2.185837984085083,19.332412719726562,0.03320867940783501,0.035207170993089676,0.033571235835552216,0.03354804217815399,0.037931084632873535,0.42482104897499084,0.4625360369682312,0.43522021174430847,0.4260859191417694,0.45248672366142273,0.5353575348854065,0.5580557584762573,0.548596978187561,0.5407624840736389,0.5641877055168152,0.005135206039994955,0.008408624678850174,0.005695919506251812,0.005169091280549765,0.008579368703067303,0.06314181536436081,0.07716461271047592,0.0666276142001152,0.0631004124879837,0.09005869925022125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8060230612754822,1.0,0.0,0.8128712773323059,0.6287203431129456,0.752443253993988,0.8927860260009766,0.8478081822395325,0.0921374037861824,0.7973358631134033,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,0.9457728862762451,0.8591517806053162,0.7120209336280823,0.731777012348175,0.8503478169441223,0.7097792625427246,18.016521453857422,0.02606482245028019,0.027155473828315735,0.027421515434980392,0.027214210480451584,0.030312547460198402,0.39417359232902527,0.43687865138053894,0.40038686990737915,0.3897300958633423,0.42291730642318726,0.5092107653617859,0.5278246402740479,0.5137596130371094,0.5140321850776672,0.5347529649734497,0.006144008133560419,0.007015628274530172,0.00683058425784111,0.005965641234070063,0.008074350655078888,0.0661134123802185,0.07463996112346649,0.06428389251232147,0.058207347989082336,0.08394259214401245,0.7850385904312134,0.648087739944458,0.759281575679779,0.6677220463752747,0.8402839303016663,0.7810221910476685,0.7778047323226929,0.6423604488372803
13,1147,1199.93896484375,1199.8658447265625,1199.8597412109375,1199.9329833984375,1199.8536376953125,1.6803559064865112,19.71681022644043,0.03149975836277008,0.03264704719185829,0.03218762204051018,0.03200468793511391,0.034899551421403885,0.4465908408164978,0.48552465438842773,0.4564399719238281,0.44820529222488403,0.4786447584629059,0.509982168674469,0.5310144424438477,0.5209692716598511,0.5141308307647705,0.5371570587158203,0.005179605912417173,0.007702607195824385,0.006451154127717018,0.0058824107982218266,0.008708970621228218,0.06727132201194763,0.08142197132110596,0.07245483249425888,0.06969326734542847,0.09465167671442032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8178463578224182,1.0,0.7252475023269653,0.8564356565475464,0.6575082540512085,0.7597728967666626,0.8828383088111877,0.8395251035690308,0.0868835374712944,0.9172793030738831,60.71052551269531,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,0.433388352394104,0.8586970567703247,0.7248580455780029,0.7423464059829712,0.8495679497718811,0.7160317897796631,18.203880310058594,0.02553892694413662,0.026860004290938377,0.026092803105711937,0.024949803948402405,0.030527522787451744,0.39812541007995605,0.43662095069885254,0.4086642265319824,0.4023098349571228,0.4470929205417633,0.5101653337478638,0.5242189168930054,0.5149361491203308,0.5117905139923096,0.5386626124382019,0.0054255761206150055,0.006902181077748537,0.006646444089710712,0.006120642181485891,0.007564076688140631,0.06639740616083145,0.07148952782154083,0.06480381637811661,0.057993367314338684,0.08074134588241577,0.9105811715126038,0.7362286448478699,0.8680793046951294,0.760981559753418,0.9613442420959473,0.905868649482727,0.9041687846183777,0.7582692503929138
14,1229,1199.951171875,1200.0975341796875,1200.0914306640625,1200.018310546875,1200.018310546875,1.227813482284546,19.53838539123535,0.029420578852295876,0.029896140098571777,0.029735032469034195,0.029730206355452538,0.03207871690392494,0.44826555252075195,0.4939601719379425,0.4597707986831665,0.4509267508983612,0.4816298484802246,0.48979541659355164,0.5103142261505127,0.5012450814247131,0.49539119005203247,0.5158717632293701,0.005951452534645796,0.007478243671357632,0.006402020808309317,0.006068003363907337,0.00813098531216383,0.06739352643489838,0.08115137368440628,0.07218220829963684,0.06885270774364471,0.09360399842262268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8099979162216187,0.78910893201828,0.35346534848213196,0.8564356565475464,0.6996048092842102,0.7660619020462036,0.8990875482559204,0.8549824357032776,0.10043524950742722,0.8806964755058289,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,0.3684208393096924,0.8589458465576172,0.7218837738037109,0.7397328019142151,0.8496512770652771,0.7146641612052917,18.09724998474121,0.02330993115901947,0.02408199943602085,0.024346785619854927,0.02417328581213951,0.026817666366696358,0.41323867440223694,0.435092568397522,0.41067278385162354,0.40856045484542847,0.43893080949783325,0.4977438151836395,0.5152491331100464,0.5090146660804749,0.5008565783500671,0.5278627276420593,0.0059059844352304935,0.0058910236693918705,0.005477294325828552,0.005044780671596527,0.007513156160712242,0.07022811472415924,0.06512988358736038,0.06665109097957611,0.0586109459400177,0.07948215305805206,0.8584602475166321,0.6810199618339539,0.8163524270057678,0.7033750414848328,0.9496055841445923,0.851792573928833,0.8503643274307251,0.7093092203140259
15,1311,1198.0914306640625,1198.1036376953125,1198.0975341796875,1198.0914306640625,1198.0244140625,1.1170395612716675,19.267778396606445,0.02903362549841404,0.02988583780825138,0.02914351038634777,0.028811698779463768,0.03245234489440918,0.44112348556518555,0.48190051317214966,0.4516538381576538,0.44382885098457336,0.46906769275665283,0.49623024463653564,0.5193799138069153,0.5105606913566589,0.5034312605857849,0.526293158531189,0.004983535967767239,0.006479109171777964,0.005417064297944307,0.005120608489960432,0.007431353908032179,0.06487300992012024,0.07696933299303055,0.06866630911827087,0.06620347499847412,0.08815214037895203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8047401309013367,0.9554455280303955,0.8252475261688232,0.9085808396339417,0.6332331895828247,0.7431889176368713,0.9221239686012268,0.863217830657959,0.09920583665370941,0.914007842540741,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,0.528918445110321,0.9158700108528137,0.7666497230529785,0.7873998284339905,0.9057940244674683,0.7640659213066101,17.837234497070312,0.02334902621805668,0.02465098910033703,0.024335362017154694,0.02372291497886181,0.02764657884836197,0.4088205397129059,0.42350447177886963,0.4054122269153595,0.40355977416038513,0.43104177713394165,0.48517999053001404,0.5066614151000977,0.4975653290748596,0.4918772578239441,0.5177143216133118,0.004941974300891161,0.007255628705024719,0.005358478520065546,0.00490840757265687,0.007683604024350643,0.05880679562687874,0.07164793461561203,0.0639733150601387,0.06363304704427719,0.08359501510858536,0.913536787033081,0.7505537271499634,0.8652513027191162,0.7765498161315918,0.9566863775253296,0.9040276408195496,0.9025573134422302,0.7558131217956543
16,1393,1197.3902587890625,1197.4755859375,1197.445068359375,1197.46337890625,1197.3597412109375,0.7627688050270081,19.230514526367188,0.027749957516789436,0.02847781777381897,0.028279025107622147,0.02796783670783043,0.030609820038080215,0.4418465793132782,0.4843384325504303,0.45211461186408997,0.4441808760166168,0.47633370757102966,0.4932425320148468,0.514484703540802,0.5056821703910828,0.4978681802749634,0.5199027061462402,0.004970666952431202,0.00640500383451581,0.005310575012117624,0.004979142919182777,0.007549141068011522,0.06395740807056427,0.0766730010509491,0.06786644458770752,0.06516784429550171,0.08885279297828674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8239964246749878,0.9112211465835571,0.800990104675293,0.8136963844299316,0.6638814806938171,0.7539400458335876,0.8900601863861084,0.8648233413696289,0.10328201949596405,0.9145459532737732,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,0.3018094003200531,0.9158385992050171,0.7845475077629089,0.8022520542144775,0.9056980609893799,0.7703057527542114,18.26776695251465,0.02228824980556965,0.02452077530324459,0.023197362199425697,0.023350266739726067,0.028082486242055893,0.4191320240497589,0.44998225569725037,0.4225960671901703,0.41831281781196594,0.4454270303249359,0.4816189706325531,0.5077172517776489,0.4951295256614685,0.4891248941421509,0.5163441896438599,0.005467921495437622,0.007004952058196068,0.005626221187412739,0.005503777880221605,0.008194725960493088,0.053408026695251465,0.07477722316980362,0.057289235293865204,0.06890600919723511,0.09451228380203247,0.9128130674362183,0.7362101078033447,0.8689299821853638,0.7612142562866211,0.9536951780319214,0.9033185243606567,0.9019398093223572,0.7376335263252258
17,1475,1198.256103515625,1198.268310546875,1198.268310546875,1198.243896484375,1198.268310546875,1.132689356803894,19.227455139160156,0.03216005116701126,0.03372156620025635,0.033010777086019516,0.03253619372844696,0.03621910139918327,0.4363836348056793,0.4704380929470062,0.44143280386924744,0.43656840920448303,0.46402060985565186,0.5154184699058533,0.5378361940383911,0.5274549722671509,0.5207409858703613,0.546056866645813,0.0046702283434569836,0.005957551300525665,0.005112413316965103,0.004714039154350758,0.007207635790109634,0.06027232110500336,0.07155656814575195,0.06428325176239014,0.060425613075494766,0.08579640835523605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8284759521484375,0.9168316721916199,0.8999999761581421,0.8257426023483276,0.6782732605934143,0.7779321670532227,0.9147874712944031,0.8693470358848572,0.08800166100263596,0.9088143110275269,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,0.6991976499557495,0.8607228994369507,0.7363086938858032,0.7551319599151611,0.8506100177764893,0.7134745717048645,18.010461807250977,0.023758387193083763,0.0251862034201622,0.024431785568594933,0.024281373247504234,0.027607472613453865,0.41042694449424744,0.43042102456092834,0.4155373275279999,0.41472432017326355,0.43168237805366516,0.49378514289855957,0.5125917196273804,0.5014491081237793,0.4962642192840576,0.5197185277938843,0.004609139636158943,0.0064528826624155045,0.005036164075136185,0.004610463976860046,0.0072477818466722965,0.05867728963494301,0.07294554263353348,0.06288222223520279,0.0650549978017807,0.0769951194524765,0.9139786958694458,0.7554879784584045,0.8679967522621155,0.7777305245399475,0.9490538239479065,0.900275707244873,0.8992646336555481,0.7630397081375122
18,1557,1201.768310546875,1201.743896484375,1201.743896484375,1201.81103515625,1201.743896484375,1.0647560358047485,19.58795928955078,0.033591948449611664,0.03550177812576294,0.03433005511760712,0.03424246236681938,0.03768346458673477,0.4426819086074829,0.48073917627334595,0.4496597647666931,0.4429539442062378,0.46868085861206055,0.5214412808418274,0.5443444848060608,0.5345001816749573,0.5274580717086792,0.5511212944984436,0.005025976803153753,0.007269569206982851,0.0054940697737038136,0.005047605838626623,0.007935527712106705,0.06211967021226883,0.07671066373586655,0.06651241332292557,0.06358153373003006,0.08628308773040771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8074884414672852,1.0,0.8504950404167175,0.9128713011741638,0.677909791469574,0.7693537473678589,0.8871617317199707,0.832301676273346,0.09629005938768387,0.9197876453399658,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,0.5490620136260986,0.8599671125411987,0.7262603044509888,0.7490077614784241,0.8494078516960144,0.716485857963562,18.328638076782227,0.02436426840722561,0.025353554636240005,0.025415033102035522,0.024681463837623596,0.027490610256791115,0.42639386653900146,0.4532337188720703,0.4221721887588501,0.4300178587436676,0.4422406554222107,0.4884664714336395,0.5064306259155273,0.493665486574173,0.4908612370491028,0.5191372036933899,0.004654982592910528,0.006374469492584467,0.0044043418020009995,0.0053826505318284035,0.0072427610866725445,0.05411779135465622,0.07885433733463287,0.05511815473437309,0.0636877790093422,0.08510293811559677,0.9127402901649475,0.7593190670013428,0.8763883113861084,0.7800830602645874,0.9559792876243591,0.9084729552268982,0.9065457582473755,0.764420747756958
19,1639,1199.719482421875,1199.719482421875,1199.719482421875,1199.719482421875,1199.719482421875,1.2083746194839478,19.323551177978516,0.03142701834440231,0.03272493556141853,0.03197016194462776,0.03177560865879059,0.035491883754730225,0.4418765604496002,0.4755413234233856,0.4482858180999756,0.44238170981407166,0.4676271378993988,0.5110878944396973,0.5327365398406982,0.5228467583656311,0.5163217186927795,0.5387713313102722,0.004617343191057444,0.0058785704895854,0.004984260071069002,0.004766581114381552,0.007093928754329681,0.062421198934316635,0.07286329567432404,0.06546006351709366,0.06224503740668297,0.08657258003950119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8223736882209778,1.0,0.4039604067802429,0.8999999761581421,0.6473432183265686,0.7878673672676086,0.9190909266471863,0.829538881778717,0.1052723079919815,0.8810147643089294,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,0.9932479858398438,0.8598548769950867,0.7327174544334412,0.7533263564109802,0.850187361240387,0.7224745154380798,17.8194580078125,0.024157285690307617,0.02526361681520939,0.02570454776287079,0.025049056857824326,0.028082076460123062,0.4114771783351898,0.42226770520210266,0.4002928137779236,0.4042327404022217,0.4329705536365509,0.48463118076324463,0.5120351910591125,0.5026599168777466,0.4921257197856903,0.5205867290496826,0.004697261843830347,0.00543071748688817,0.004944904707372189,0.004789747763425112,0.007585699670016766,0.059449147433042526,0.06377217173576355,0.057801254093647,0.06612500548362732,0.08498310297727585,0.8590161204338074,0.7128274440765381,0.8112627863883972,0.7305634021759033,0.9574318528175354,0.8509122133255005,0.8495933413505554,0.7142500281333923
20,1721,1200.219482421875,1200.298828125,1200.298828125,1200.219482421875,1200.219482421875,1.1887303590774536,19.614986419677734,0.02795175462961197,0.029168521985411644,0.028609830886125565,0.028402550145983696,0.031513601541519165,0.4593912363052368,0.5013700127601624,0.46840184926986694,0.46064409613609314,0.4964989423751831,0.47504907846450806,0.49910464882850647,0.48782944679260254,0.4807355999946594,0.5065085291862488,0.005083616357296705,0.007544330786913633,0.0057341549545526505,0.005256465170532465,0.008760740049183369,0.06624302268028259,0.07881802320480347,0.07009613513946533,0.06773295998573303,0.09608497470617294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7901861071586609,0.8554455637931824,0.4039604067802429,0.8693069219589233,0.5576496720314026,0.7545698285102844,0.8762238621711731,0.8505181670188904,0.09620349854230881,0.8698116540908813,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,60.73684310913086,1.1914383172988892,0.8600560426712036,0.7362089157104492,0.755620002746582,0.8495730757713318,0.7204501032829285,18.01093101501465,0.02533860132098198,0.02516973577439785,0.025112375617027283,0.024449551478028297,0.02864244021475315,0.41283753514289856,0.43940800428390503,0.40943095088005066,0.40863037109375,0.4399089217185974,0.48935288190841675,0.508360743522644,0.49897047877311707,0.4951815903186798,0.5226255059242249,0.004130073823034763,0.0050525241531431675,0.004685149993747473,0.0045117721892893314,0.006713090930134058,0.0545634925365448,0.07064265757799149,0.06819114834070206,0.05730943754315376,0.08166170120239258,0.8343852162361145,0.672673761844635,0.8120781183242798,0.6956959366798401,0.9644759297370911,0.832665205001831,0.8311508893966675,0.693254828453064
21,1803,1200.6463623046875,1200.6463623046875,1200.6463623046875,1200.6341552734375,1200.6463623046875,1.4808745384216309,19.32048797607422,0.030931176617741585,0.03164660185575485,0.031176691874861717,0.031141145154833794,0.033705320209264755,0.44455021619796753,0.4832504689693451,0.4534873962402344,0.44598615169525146,0.4769621193408966,0.4973166882991791,0.5204481482505798,0.5077552199363708,0.5013211369514465,0.5275473594665527,0.004965703468769789,0.006276813801378012,0.005240886006504297,0.005100807640701532,0.007411235012114048,0.061648931354284286,0.0735454335808754,0.06578157842159271,0.06215186417102814,0.0873807743191719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
